"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"211","202.868","0.00697967","0.00635333","04/25/23 08:58:20 +867632000 ns","202.8676","01 23 03 18 00 C7","<= Event 1 Status reply","18 00","","","23","","","","","","","",""
"212","203.254","0.00218667","0.379759","04/25/23 08:58:21 +254371000 ns","203.2544","01 06","ACK <=","","","","","","","","","","","",""
"213","203.264","0.0105207","0.00750033","04/25/23 08:58:21 +264058000 ns","203.2641","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"214","203.402","0.00260467","0.127803","04/25/23 08:58:21 +402382000 ns","203.4024","01 06","ACK <=","","","","","","","","","","","",""
"215","203.472","0.0106247","0.0674923","04/25/23 08:58:21 +472479000 ns","203.4725","01 14 05 03 08 31 0C 03 E3","<= Static status reply","","","","14","","","","","","","",""
"216","203.606","0.00697967","0.123324","04/25/23 08:58:21 +606428000 ns","203.6064","01 25 03 18 00 C1","<= Event 1 Status reply","18 00","","","25","","","","","","","",""
"217","203.817","0.00229167","0.203733","04/25/23 08:58:21 +817141000 ns","203.8171","01 06","ACK <=","","","","","","","","","","","",""
"218","203.827","0.0105207","0.00729133","04/25/23 08:58:21 +826724000 ns","203.8267","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"219","203.962","0.00218767","0.125193","04/25/23 08:58:21 +962438000 ns","203.9624","01 06","ACK <=","","","","","","","","","","","",""
"220","204.035","0.0106247","0.0704153","04/25/23 08:58:22 +35041000 ns","204.035","01 16 05 03 08 31 0C 03 E1","<= Static status reply","","","","16","","","","","","","",""
"221","204.068","0.00677067","0.0222853","04/25/23 08:58:22 +67951000 ns","204.0679","01 27 03 18 00 C3","<= Event 1 Status reply","18 00","","","27","","","","","","","",""
"222","204.362","0.00218767","0.287377","04/25/23 08:58:22 +362099000 ns","204.3621","01 06","ACK <=","","","","","","","","","","","",""
"223","204.373","0.0106247","0.00863933","04/25/23 08:58:22 +372926000 ns","204.3729","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"224","204.508","0.00218667","0.124158","04/25/23 08:58:22 +507709000 ns","204.5077","01 06","ACK <=","","","","","","","","","","","",""
"225","204.517","0.00687467","0.00750033","04/25/23 08:58:22 +517396000 ns","204.5174","01 29 03 18 00 CD","<= Event 1 Status reply","18 00","","","29","","","","","","","",""
"226","204.909","0.00218767","0.384342","04/25/23 08:58:22 +908613000 ns","204.9086","01 06","ACK <=","","","","","","","","","","","",""
"227","204.919","0.0107297","0.00854133","04/25/23 08:58:22 +919342000 ns","204.9193","01 1A 05 03 08 31 0C 03 ED","<= Static status reply","","","","1A","","","","","","","",""

