"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"150","11.5411","0.0106187","0.00718733","05/02/23 13:55:45 +541091000 ns","11.54109","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"151","11.6712","0.00218767","0.11947","05/02/23 13:55:45 +671180000 ns","11.67118","01 06","ACK <=","","","","","","","","","","","",""
"152","11.7495","0.0106187","0.0761443","05/02/23 13:55:45 +749512000 ns","11.74951","01 1B 05 03 08 31 0C 03 EC","<= Static status reply","","","","1B","","","","","","","",""
"153","11.7644","0.00718767","0.00427033","05/02/23 13:55:45 +764401000 ns","11.7644","01 2C 03 18 00 C8","<= Event 1 Status reply","18 00","","","2C","","","","","","","",""
"154","11.7858","0.00218767","0.0141663","05/02/23 13:55:45 +785755000 ns","11.78576","01 06","ACK <=","","","","","","","","","","","",""
"155","11.9159","0.0102087","0.127907","05/02/23 13:55:45 +915850000 ns","11.91585","01 1D 05 03 08 31 0C 03 EA","<= Static status reply","","","","1D","","","","","","","",""
"156","12.0417","0.00218767","0.115616","05/02/23 13:55:46 +41675000 ns","12.04167","01 06","ACK <=","","","","","","","","","","","",""
"157","12.1299","0.0103127","0.0860333","05/02/23 13:55:46 +129896000 ns","12.1299","01 1D 05 03 08 31 0C 03 EA","<= Static status reply","","","","1D","","","","","","","",""
"158","12.1484","0.00677067","0.00822933","05/02/23 13:55:46 +148438000 ns","12.14844","01 2E 03 18 00 CA","<= Event 1 Status reply","18 00","","","2E","","","","","","","",""
"159","12.3177","0.00218667","0.162484","05/02/23 13:55:46 +317693000 ns","12.31769","01 06","ACK <=","","","","","","","","","","","",""
"160","12.3267","0.0105207","0.00677133","05/02/23 13:55:46 +326651000 ns","12.32665","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"161","12.4503","0.00218767","0.113116","05/02/23 13:55:46 +450288000 ns","12.45029","01 06","ACK <=","","","","","","","","","","","",""
"162","12.5372","0.0106247","0.0846793","05/02/23 13:55:46 +537155000 ns","12.53716","01 1F 05 03 08 31 0C 03 E8","<= Static status reply","","","","1F","","","","","","","",""
"163","12.5522","0.00718667","0.00437533","05/02/23 13:55:46 +552155000 ns","12.55215","01 20 03 18 00 C4","<= Event 1 Status reply","18 00","","","20","","","","","","","",""
"164","12.7218","0.00218767","0.162484","05/02/23 13:55:46 +721826000 ns","12.72183","01 06","ACK <=","","","","","","","","","","","",""
"165","12.7309","0.0104167","0.00687533","05/02/23 13:55:46 +730889000 ns","12.73089","01 11 05 03 08 31 0C 03 E6","<= Static status reply","","","","11","","","","","","","",""
"166","12.8823","0.00218767","0.141032","05/02/23 13:55:46 +882338000 ns","12.88234","01 06","ACK <=","","","","","","","","","","","",""
"167","12.8915","0.0103067","0.00697833","05/02/23 13:55:46 +891504000 ns","12.8915","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""

