"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"99","9.88663","0.00562467","0.0109373","05/02/23 14:14:20 +886628000 ns","9.886628","01 19 02 00 E4","=> Static status query","","","","19","","","","","","","",""
"100","10.03","0.00218767","0.137706","05/02/23 14:14:21 +29959000 ns","10.02996","01 06","ACK =>","","","","","","","","","","","",""
"101","10.1489","0.00562467","0.116762","05/02/23 14:14:21 +148909000 ns","10.14891","01 2A 02 00 D7","=> Event 1 Status query","","","","2A","","","","","","","",""
"102","10.2627","0.00218767","0.108123","05/02/23 14:14:21 +262657000 ns","10.26266","01 06","ACK =>","","","","","","","","","","","",""
"103","10.3729","0.00218767","0.108018","05/02/23 14:14:21 +372863000 ns","10.37286","01 06","ACK =>","","","","","","","","","","","",""
"104","10.3982","0.00218667","0.0231253","05/02/23 14:14:21 +398176000 ns","10.39818","01 06","ACK =>","","","","","","","","","","","",""
"105","10.4236","0.00562467","0.0232293","05/02/23 14:14:21 +423592000 ns","10.42359","01 1B 02 00 E6","=> Static status query","","","","1B","","","","","","","",""
"106","10.5569","0.00562467","0.127706","05/02/23 14:14:21 +556923000 ns","10.55692","01 2C 02 00 D1","=> Event 1 Status query","","","","2C","","","","","","","",""
"107","10.6695","0.00218767","0.106977","05/02/23 14:14:21 +669525000 ns","10.66953","01 06","ACK =>","","","","","","","","","","","",""
"108","10.7809","0.00218767","0.109164","05/02/23 14:14:21 +780877000 ns","10.78088","01 06","ACK =>","","","","","","","","","","","",""
"109","10.8066","0.00218767","0.0235413","05/02/23 14:14:21 +806606000 ns","10.80661","01 06","ACK =>","","","","","","","","","","","",""
"110","10.8323","0.00562467","0.0235413","05/02/23 14:14:21 +832335000 ns","10.83234","01 1D 02 00 E0","=> Static status query","","","","1D","","","","","","","",""
"111","10.9689","0.00562467","0.130935","05/02/23 14:14:21 +968895000 ns","10.96889","01 2E 02 00 D3","=> Event 1 Status query","","","","2E","","","","","","","",""
"112","11.0795","0.00218667","0.104992","05/02/23 14:14:22 +79512000 ns","11.07951","01 06","ACK =>","","","","","","","","","","","",""
"113","11.1929","0.00218767","0.111248","05/02/23 14:14:22 +192947000 ns","11.19295","01 06","ACK =>","","","","","","","","","","","",""
"114","11.2185","0.00218667","0.0233333","05/02/23 14:14:22 +218468000 ns","11.21847","01 06","ACK =>","","","","","","","","","","","",""
"115","11.244","0.00562467","0.0233333","05/02/23 14:14:22 +243988000 ns","11.24399","01 1F 02 00 E2","=> Static status query","","","","1F","","","","","","","",""
"116","11.4022","0.00218667","0.152602","05/02/23 14:14:22 +402215000 ns","11.40222","01 06","ACK =>","","","","","","","","","","","",""
"117","11.4278","0.00562467","0.0234373","05/02/23 14:14:22 +427839000 ns","11.42784","01 10 02 00 ED","=> Static status query","","","","10","","","","","","","",""
"118","11.5648","0.00562467","0.131352","05/02/23 14:14:22 +564816000 ns","11.56482","01 21 02 0A D6","=> Event 1 Status query","","","","21","","","","","","","",""
"119","11.6775","0.00218767","0.107081","05/02/23 14:14:22 +677522000 ns","11.67752","01 06","ACK =>","","","","","","","","","","","",""
"120","11.6887","0.00562467","0.00895833","05/02/23 14:14:22 +688668000 ns","11.68867","01 12 02 00 EF","=> Static status query","","","","12","","","","","","","",""

