"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"148","11.4037","0.00822867","0.127908","05/02/23 13:13:00 +403722000 ns","11.40372","01 21 03 08 31 03 DF","<= Event 1 Status reply","01 03","Paddles forced","","21","","","","","","","",""
"149","11.4229","0.00218767","0.0109373","05/02/23 13:13:00 +422888000 ns","11.42289","01 06","ACK <=","","","","","","","","","","","",""
"150","11.5567","0.0102077","0.131658","05/02/23 13:13:00 +556734000 ns","11.55673","01 12 05 03 08 31 0C 03 E5","<= Static status reply","","","","12","","","","","","","",""
"151","11.5788","0.00218767","0.0118683","05/02/23 13:13:00 +578810000 ns","11.57881","01 06","ACK <=","","","","","","","","","","","",""
"152","11.7171","0.00822867","0.136137","05/02/23 13:13:00 +717135000 ns","11.71714","01 23 03 08 31 03 DD","<= Event 1 Status reply","01 03","Paddles forced","","23","","","","","","","",""
"153","11.7398","0.00218667","0.0144793","05/02/23 13:13:00 +739843000 ns","11.73984","01 06","ACK <=","","","","","","","","","","","",""
"154","11.8778","0.00833367","0.13572","05/02/23 13:13:00 +877750000 ns","11.87775","01 24 03 08 31 03 DA","<= Event 1 Status reply","01 03","Paddles forced","","24","","","","","","","",""
"155","11.9","0.00218767","0.0139513","05/02/23 13:13:00 +900035000 ns","11.90003","01 06","ACK <=","","","","","","","","","","","",""
"156","12.0387","0.0104167","0.136449","05/02/23 13:13:01 +38672000 ns","12.03867","01 15 05 03 08 31 0C 03 E2","<= Static status reply","","","","15","","","","","","","",""
"157","12.061","0.00218667","0.0118753","05/02/23 13:13:01 +60964000 ns","12.06096","01 06","ACK <=","","","","","","","","","","","",""
"158","12.1918","0.00833367","0.128637","05/02/23 13:13:01 +191788000 ns","12.19179","01 26 03 08 31 03 D8","<= Event 1 Status reply","01 03","Paddles forced","","26","","","","","","","",""
"159","12.2122","0.00218767","0.0120763","05/02/23 13:13:01 +212198000 ns","12.2122","01 06","ACK <=","","","","","","","","","","","",""
"160","12.344","0.00822867","0.129574","05/02/23 13:13:01 +343960000 ns","12.34396","01 27 03 08 31 03 D9","<= Event 1 Status reply","01 03","Paddles forced","","27","","","","","","","",""
"161","12.3661","0.00218767","0.0139583","05/02/23 13:13:01 +366147000 ns","12.36615","01 06","ACK <=","","","","","","","","","","","",""
"162","12.4963","0.0103117","0.128012","05/02/23 13:13:01 +496347000 ns","12.49635","01 18 05 03 08 31 0C 03 EF","<= Static status reply","","","","18","","","","","","","",""
"163","12.5158","0.00218767","0.00916033","05/02/23 13:13:01 +515819000 ns","12.51582","01 06","ACK <=","","","","","","","","","","","",""
"164","12.6487","0.00812467","0.13072","05/02/23 13:13:01 +648727000 ns","12.64873","01 29 03 08 31 03 D7","<= Event 1 Status reply","01 03","Paddles forced","","29","","","","","","","",""
"165","12.6717","0.00218767","0.0148953","05/02/23 13:13:01 +671747000 ns","12.67175","01 06","ACK <=","","","","","","","","","","","",""
"166","12.81","0.00833267","0.136033","05/02/23 13:13:01 +809968000 ns","12.80997","01 2A 03 08 31 03 D4","<= Event 1 Status reply","01 03","Paddles forced","","2A","","","","","","","",""
"167","12.8324","0.00218767","0.0140563","05/02/23 13:13:01 +832357000 ns","12.83236","01 06","ACK <=","","","","","","","","","","","",""

