"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"641","201.459","0.00947867","0.106658","05/18/23 10:10:54 +459309000 ns","201.4593","01 15 05 03 00 00 03 EF","<= Static status reply","","","","15","","","","","","","",""
"642","201.581","0.00239567","0.112283","05/18/23 10:10:54 +581071000 ns","201.5811","01 06","ACK <=","","","","","","","","","","","",""
"643","201.59","0.00718767","0.00604133","05/18/23 10:10:54 +589508000 ns","201.5895","01 26 03 06 00 DC","<= Event 1 Status reply","06 00","","","26","","","","","","","",""
"644","201.761","0.00218767","0.164469","05/18/23 10:10:54 +761165000 ns","201.7612","01 06","ACK <=","","","","","","","","","","","",""
"645","201.77","0.00906167","0.00677133","05/18/23 10:10:54 +770124000 ns","201.7701","01 17 05 03 00 00 03 ED","<= Static status reply","","","","17","","","","","","","",""
"646","201.92","0.00218667","0.141235","05/18/23 10:10:54 +920421000 ns","201.9204","01 06","ACK <=","","","","","","","","","","","",""
"647","201.929","0.00927067","0.00687533","05/18/23 10:10:54 +929483000 ns","201.9295","01 18 05 03 00 00 03 E2","<= Static status reply","","","","18","","","","","","","",""
"648","202.029","0.00218767","0.0903043","05/18/23 10:10:55 +29058000 ns","202.0291","01 06","ACK <=","","","","","","","","","","","",""
"649","202.037","0.00677067","0.00624933","05/18/23 10:10:55 +37495000 ns","202.0375","01 29 03 06 00 D3","<= Event 1 Status reply","06 00","","","29","","","","","","","",""
"650","202.157","0.00218767","0.113221","05/18/23 10:10:55 +157487000 ns","202.1575","01 06","ACK <=","","","","","","","","","","","",""
