"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"1191","199.861","0.00562467","0.0488533","05/23/23 12:02:10 +860879000 ns","199.8609","01 20 02 0A D7","=> Event 1 Status query","","","","20","","","","","","","",""
"1192","199.921","0.00218767","0.0540553","05/23/23 12:02:10 +920559000 ns","199.9206","01 06","ACK =>","","","","","","","","","","","",""
"1193","200.174","0.00562467","0.250933","05/23/23 12:02:11 +173680000 ns","200.1737","01 11 02 00 EC","=> Static status query","","","","11","","","","","","","",""
"1194","200.239","0.00218667","0.0593743","05/23/23 12:02:11 +238679000 ns","200.2387","01 06","ACK =>","","","","","","","","","","","",""
"1195","200.265","0.00562467","0.0237503","05/23/23 12:02:11 +264616000 ns","200.2646","01 22 02 0A D5","=> Event 1 Status query","","","","22","","","","","","","",""
"1196","200.325","0.00218767","0.0545823","05/23/23 12:02:11 +324823000 ns","200.3248","01 06","ACK =>","","","","","","","","","","","",""
"1197","200.579","0.00562467","0.251551","05/23/23 12:02:11 +578562000 ns","200.5786","01 13 02 00 EE","=> Static status query","","","","13","","","","","","","",""
"1198","200.64","0.00218767","0.0556243","05/23/23 12:02:11 +639811000 ns","200.6398","01 06","ACK =>","","","","","","","","","","","",""
"1199","200.691","0.00562567","0.0491653","05/23/23 12:02:11 +691164000 ns","200.6912","01 24 02 0A D3","=> Event 1 Status query","","","","24","","","","","","","",""
"1200","200.752","0.00218667","0.0551033","05/23/23 12:02:11 +751893000 ns","200.7519","01 06","ACK =>","","","","","","","","","","","",""
"1201","200.803","0.00562467","0.0486453","05/23/23 12:02:11 +802725000 ns","200.8027","01 15 02 00 E8","=> Static status query","","","","15","","","","","","","",""
"1202","200.865","0.00218667","0.0563473","05/23/23 12:02:11 +864697000 ns","200.8647","01 06","ACK =>","","","","","","","","","","","",""
"1203","200.916","0.00562567","0.0487493","05/23/23 12:02:11 +915633000 ns","200.9156","01 26 02 0A D1","=> Event 1 Status query","","","","26","","","","","","","",""
"1204","200.978","0.00218767","0.0563523","05/23/23 12:02:11 +977611000 ns","200.9776","01 06","ACK =>","","","","","","","","","","","",""
"1205","201.231","0.00562467","0.250725","05/23/23 12:02:12 +230524000 ns","201.2305","01 17 02 00 EA","=> Static status query","","","","17","","","","","","","",""
"1206","201.318","0.00218767","0.0821793","05/23/23 12:02:12 +318328000 ns","201.3183","01 06","ACK =>","","","","","","","","","","","",""
"1207","201.344","0.00562467","0.0234373","05/23/23 12:02:12 +343953000 ns","201.3439","01 28 02 0A DF","=> Event 1 Status query","","","","28","","","","","","","",""
