"Number","Time(s)","Length(s)","Distance(s)","Date/Time","Time","Hexdata","Type","Data Block","Event","SOM","Type/SEQ","length","data","LRC","NL","STX","Address","ETX","PAD"
"56","149.922","0.00937467","0.00885433","05/23/23 09:18:22 +921520000 ns","149.9215","01 1C 05 03 00 00 03 E6","<= Static status reply","","","","1C","","","","","","","",""
"57","149.996","0.00218667","0.0655203","05/23/23 09:18:22 +996415000 ns","149.9964","01 06","ACK <=","","","","","","","","","","","",""
"58","150.005","0.00707667","0.00677133","05/23/23 09:18:23 +5373000 ns","150.0054","01 2D 03 06 00 D7","<= Event 1 Status reply","06 00","","","2D","","","","","","","",""
"59","150.108","0.00218767","0.0959353","05/23/23 09:18:23 +108385000 ns","150.1084","01 06","ACK <=","","","","","","","","","","","",""
"60","150.118","0.00937467","0.00728533","05/23/23 09:18:23 +117858000 ns","150.1179","01 1E 05 03 00 00 03 E4","<= Static status reply","","","","1E","","","","","","","",""
"61","150.22","0.00218767","0.0930193","05/23/23 09:18:23 +220252000 ns","150.2202","01 06","ACK <=","","","","","","","","","","","",""
"62","150.229","0.00687467","0.00634733","05/23/23 09:18:23 +228787000 ns","150.2288","01 2F 03 06 00 D5","<= Event 1 Status reply","06 00","","","2F","","","","","","","",""
"63","150.333","0.00249367","0.0972903","05/23/23 09:18:23 +332952000 ns","150.3329","01 06","ACK <=","","","","","","","","","","","",""
"64","150.342","0.00906167","0.00656233","05/23/23 09:18:23 +342008000 ns","150.342","01 10 05 03 00 00 03 EA","<= Static status reply","","","","10","","","","","","","",""
"65","150.444","0.00218667","0.0928053","05/23/23 09:18:23 +443875000 ns","150.4439","01 06","ACK <=","","","","","","","","","","","",""
"66","150.452","0.00708367","0.00635433","05/23/23 09:18:23 +452416000 ns","150.4524","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
"67","150.586","0.00229167","0.126761","05/23/23 09:18:23 +586261000 ns","150.5863","01 06","ACK <=","","","","","","","","","","","",""
"68","150.596","0.00937467","0.00791733","05/23/23 09:18:23 +596470000 ns","150.5965","01 12 05 03 00 00 03 E8","<= Static status reply","","","","12","","","","","","","",""
"69","150.673","0.00218767","0.0670753","05/23/23 09:18:23 +672920000 ns","150.6729","01 06","ACK <=","","","","","","","","","","","",""
"70","150.682","0.00677067","0.00656233","05/23/23 09:18:23 +681670000 ns","150.6817","01 23 03 06 00 D9","<= Event 1 Status reply","06 00","","","23","","","","","","","",""
"71","150.812","0.00218667","0.123429","05/23/23 09:18:23 +811870000 ns","150.8119","01 06","ACK <=","","","","","","","","","","","",""
"72","150.821","0.00927067","0.00739633","05/23/23 09:18:23 +821453000 ns","150.8215","01 14 05 03 00 00 03 EE","<= Static status reply","","","","14","","","","","","","",""
"73","150.898","0.00218767","0.0670753","05/23/23 09:18:23 +897799000 ns","150.8978","01 06","ACK <=","","","","","","","","","","","",""
"74","150.906","0.00697867","0.00635433","05/23/23 09:18:23 +906341000 ns","150.9063","01 25 03 06 00 DF","<= Event 1 Status reply","06 00","","","25","","","","","","","",""
"75","151.037","0.00218767","0.123324","05/23/23 09:18:24 +36644000 ns","151.0367","01 06","ACK <=","","","","","","","","","","","",""
"76","151.047","0.00937467","0.00770833","05/23/23 09:18:24 +46540000 ns","151.0465","01 16 05 03 00 00 03 EC","<= Static status reply","","","","16","","","","","","","",""
"77","151.123","0.00218767","0.0668673","05/23/23 09:18:24 +122782000 ns","151.1228","01 06","ACK <=","","","","","","","","","","","",""
"78","151.131","0.00718767","0.00635433","05/23/23 09:18:24 +131324000 ns","151.1313","01 27 03 06 00 DD","<= Event 1 Status reply","06 00","","","27","","","","","","","",""
"79","151.262","0.00218767","0.123532","05/23/23 09:18:24 +262044000 ns","151.262","01 06","ACK <=","","","","","","","","","","","",""
"80","151.272","0.00927067","0.00739533","05/23/23 09:18:24 +271627000 ns","151.2716","01 18 05 03 00 00 03 E2","<= Static status reply","","","","18","","","","","","","",""
"81","151.374","0.00218767","0.0931173","05/23/23 09:18:24 +374015000 ns","151.374","01 06","ACK <=","","","","","","","","","","","",""
"82","151.384","0.00697967","0.00739533","05/23/23 09:18:24 +383598000 ns","151.3836","01 29 03 06 00 D3","<= Event 1 Status reply","06 00","","","29","","","","","","","",""
"83","151.488","0.00218767","0.0970743","05/23/23 09:18:24 +487652000 ns","151.4877","01 06","ACK <=","","","","","","","","","","","",""
"84","151.497","0.00927067","0.00687533","05/23/23 09:18:24 +496715000 ns","151.4967","01 1A 05 03 00 00 03 E0","<= Static status reply","","","","1A","","","","","","","",""
"85","151.599","0.00218767","0.0931163","05/23/23 09:18:24 +599102000 ns","151.5991","01 06","ACK <=","","","","","","","","","","","",""
"86","151.609","0.00697867","0.00739633","05/23/23 09:18:24 +608686000 ns","151.6087","01 2B 03 06 00 D1","<= Event 1 Status reply","06 00","","","2B","","","","","","","",""
"87","151.712","0.00218767","0.0964503","05/23/23 09:18:24 +712115000 ns","151.7121","01 06","ACK <=","","","","","","","","","","","",""
"88","151.722","0.00937467","0.00749933","05/23/23 09:18:24 +721802000 ns","151.7218","01 1C 05 03 00 00 03 E6","<= Static status reply","","","","1C","","","","","","","",""
"89","151.824","0.00218767","0.0931173","05/23/23 09:18:24 +824294000 ns","151.8243","01 06","ACK <=","","","","","","","","","","","",""
"90","151.834","0.00697867","0.00729133","05/23/23 09:18:24 +833773000 ns","151.8338","01 2D 03 06 00 D7","<= Event 1 Status reply","06 00","","","2D","","","","","","","",""
"91","151.937","0.00218767","0.0964503","05/23/23 09:18:24 +937202000 ns","151.9372","01 06","ACK <=","","","","","","","","","","","",""
"92","151.947","0.00936767","0.00760433","05/23/23 09:18:24 +946994000 ns","151.947","01 1E 05 03 00 00 03 E4","<= Static status reply","","","","1E","","","","","","","",""
"93","152.05","0.00218667","0.0932283","05/23/23 09:18:25 +49590000 ns","152.0496","01 06","ACK <=","","","","","","","","","","","",""
"94","152.059","0.00676367","0.00739633","05/23/23 09:18:25 +59173000 ns","152.0592","01 2F 03 06 00 D5","<= Event 1 Status reply","06 00","","","2F","","","","","","","",""
"95","152.162","0.00218767","0.0965613","05/23/23 09:18:25 +162498000 ns","152.1625","01 06","ACK <=","","","","","","","","","","","",""
"96","152.172","0.00927067","0.00749333","05/23/23 09:18:25 +172179000 ns","152.1722","01 10 05 03 00 00 03 EA","<= Static status reply","","","","10","","","","","","","",""
"97","152.274","0.00229067","0.0930193","05/23/23 09:18:25 +274469000 ns","152.2745","01 06","ACK <=","","","","","","","","","","","",""
"98","152.284","0.00687567","0.00738933","05/23/23 09:18:25 +284149000 ns","152.2841","01 21 03 06 00 DB","<= Event 1 Status reply","06 00","","","21","","","","","","","",""
"99","152.388","0.00218667","0.0965543","05/23/23 09:18:25 +387579000 ns","152.3876","01 06","ACK <=","","","","","","","","","","","",""
"100","152.397","0.00937467","0.00750033","05/23/23 09:18:25 +397266000 ns","152.3973","01 12 05 03 00 00 03 E8","<= Static status reply","","","","12","","","","","","","",""
"101","152.5","0.00218667","0.0931173","05/23/23 09:18:25 +499758000 ns","152.4998","01 06","ACK <=","","","","","","","","","","","",""
"102","152.509","0.00697867","0.00729233","05/23/23 09:18:25 +509237000 ns","152.5092","01 23 03 06 00 D9","<= Event 1 Status reply","06 00","","","23","","","","","","","",""
"103","152.613","0.00218767","0.0964503","05/23/23 09:18:25 +612666000 ns","152.6127","01 06","ACK <=","","","","","","","","","","","",""
"104","152.622","0.00927067","0.00760333","05/23/23 09:18:25 +622457000 ns","152.6225","01 14 05 03 00 00 03 EE","<= Static status reply","","","","14","","","","","","","",""
"105","152.725","0.00218767","0.0930133","05/23/23 09:18:25 +724741000 ns","152.7247","01 06","ACK <=","","","","","","","","","","","",""
